y_true_orig,y_pred_orig,abs_error,rel_error_percent
20.021242,22.83564,2.8143978,14.057059
42.277878,45.063545,2.7856674,6.5889482
38.923588,41.697205,2.7736168,7.1257997
30.945932,28.176233,2.769699,8.950123
11.487672,14.256551,2.768879,24.103046
11.479594,8.714213,2.7653809,24.089535
66.13011,68.88809,2.7579803,4.1705365
22.852512,25.608145,2.7556324,12.058334
51.89333,49.14203,2.7513008,5.301839
12.514486,15.242388,2.7279015,21.79795
17.000343,19.715939,2.7155952,15.973766
23.522686,20.81685,2.7058353,11.503088
35.03425,37.73718,2.7029305,7.7151084
41.417793,44.117123,2.6993294,6.517318
8.301138,5.6038613,2.6972766,32.492855
25.433386,22.75411,2.6792755,10.534482
7.7191515,5.042226,2.6769257,34.679016
26.55467,23.884518,2.6701527,10.055303
14.473872,11.810344,2.6635284,18.40232
5.0613375,7.715069,2.6537313,52.431427
14.39439,11.745356,2.6490345,18.403242
19.788797,22.429703,2.6409054,13.345457
24.126755,21.516106,2.610649,10.820557
18.230423,15.620562,2.6098614,14.315968
35.15151,32.581085,2.5704231,7.312412
40.98014,43.537567,2.5574265,6.2406483
11.322527,13.877795,2.5552683,22.568003
9.355984,6.8134823,2.5425014,27.175138
8.478157,5.93792,2.540237,29.962137
8.868826,6.3325777,2.5362482,28.597338
19.743605,22.27458,2.5309753,12.819216
23.15278,25.675106,2.5223255,10.894266
26.914478,29.435143,2.5206642,9.3654585
10.788743,13.282527,2.493784,23.114685
32.90118,35.357265,2.4560852,7.465037
23.958971,26.41397,2.455,10.246684
20.86249,23.296387,2.433897,11.666379
8.872905,6.444744,2.4281607,27.366018
47.55844,45.13757,2.4208717,5.090309
11.859399,14.265679,2.4062805,20.290071
29.117702,31.512615,2.3949127,8.224937
34.42253,32.030033,2.392498,6.9503837
12.183416,14.573376,2.3899593,19.616497
126.56881,124.23424,2.3345718,1.844508
20.342016,22.669899,2.3278828,11.443717
16.590622,14.268584,2.3220377,13.996086
71.30396,68.99004,2.313919,3.245148
21.438862,23.749832,2.3109703,10.779351
78.30323,75.99687,2.3063583,2.945419
11.386153,9.081971,2.304182,20.236704
6.712068,4.412062,2.300006,34.266727
32.28267,29.988277,2.2943916,7.107193
15.74294,18.031866,2.2889261,14.539381
16.334497,18.608023,2.2735252,13.9185505
50.76333,53.028297,2.2649689,4.461821
13.463559,11.212966,2.2505932,16.716183
2.8882434,0.6391443,2.2490993,77.870834
8.216925,10.447473,2.230548,27.145775
8.399622,6.172335,2.2272868,26.516512
66.533226,64.31911,2.214119,3.3278394
13.597922,15.807341,2.2094183,16.248205
26.605434,24.396812,2.208622,8.301394
62.427143,60.222473,2.20467,3.5315888
2.008816,4.213022,2.2042062,109.72664
24.541847,26.741293,2.1994457,8.962022
21.03731,23.23572,2.19841,10.450053
16.30462,14.110394,2.1942272,13.457702
24.167871,26.357279,2.1894073,9.059165
7.776527,5.58822,2.1883068,28.1399
19.608618,21.787815,2.1791973,11.113467
