K,T1,T2,Kp,Ki,Kd,ISE,SSE,RiseTime,SettlingTime,Overshoot,SystemType,SystemCategory,wc,PhaseMargin,DesignFocus
29.4392383887875,3.42361755234959,1.66351009071734,0.0231657025858978,0.00826595171641707,0.0162307316419604,3.07577836140484,0,7.83509932692647,21.3873144309815,4.90421583038825,PT2_HighGain,HighGain,0.204280073463098,36.0195280437904,reference-tracking
4.48634283256132,186.867175001903,123.079881293534,1.27745433533616,0.00607668928787731,67.1372807444957,32.6148773007801,5.00932628710871e-13,103.22292585651,423.645054246928,8.49452455121527,PT2_VerySlow,VerySlow,0.0151690135863337,44.7150790179662,balanced
9.31499436403884,5.40877841572913,0.473277354676811,0.564712212280115,0.207616508051174,0.296410586767948,1.51991039665037,4.44089209850063e-16,2.33184337692845,8.87299888925952,7.00089369211432,PT2_Medium,Medium,0.879500159412692,48.5208252628939,disturbance-rejection
3.00855820540298,105.79920648956,0,2.70267580633769,0.071006614678129,0,6.16484855292524,4.44089209850063e-16,20.0130380957108,111.723795183099,8.87323922394381,PT1_VerySlow,VerySlow,0.0803084918973569,27.8488770553449,disturbance-rejection
4.46874188552118,0.224504949731754,0.137577742825942,0.915873389215772,3.72630405270788,0.0562772155202966,1.5015015015015,1.11022302462516e-16,2.40240241219368,2.94294295493726,0,PT2_VeryFast,VeryFast,10,38.3832473941054,balanced
3.77180310642858,139.498030566326,81.2953493505636,3.09529634089356,0.0219199974054194,101.736263173408,13.2203597415217,4.44089209850063e-16,41.9836587185325,200.10879270806,9.4467576626853,PT2_VerySlow,VerySlow,0.0370977710761044,56.3325587387081,reference-tracking
4.74812262563384,56.8686131357612,0,1.8742704121212,0.114669787638951,0,3.19812300553969,4.44089209850063e-16,9.30980327112341,51.8894592447384,10.9871769708376,PT1_VerySlow,VerySlow,0.165865010608842,42.8615467797085,balanced
3.86785007199711,22.4067035258737,9.40127253814059,2.14733539791371,0.117843480906694,9.41830701844928,2.76313308741025,0,7.63976294919111,34.7007697078063,11.0028278716725,PT2_Slow,Slow,0.198654764598191,28.6536045443217,disturbance-rejection
1.79147380514473,1.07643502387274,0,0.1011387092489,0.324736625843024,0.00787487281576155,1.5548193653302,0,3.74399291207903,7.46655730130417,3.14825519468314,PT1_Fast,Fast,0.512605755691446,47.6151254060453,reference-tracking
5.17658765247489,104.932581285759,0,1.41993222238039,0.0348378254711595,0,6.7201662477824,0,22.1215361614331,120.232145413325,8.41655518539664,PT1_VerySlow,VerySlow,0.0732558819130553,51.1097409168543,balanced
11.8948207548992,7.220759472892,5.86368121643397,0.375164641823129,0.0412062558542708,0.758586591020026,2.13635886644533,0,5.27229801356004,19.825549901658,9.78475845143545,PT2_Medium,Medium,0.289068780638934,34.2572400294008,reference-tracking
31.2460604057548,1.15100702325428,0,0.161664161721446,0.314588731377857,0,1.50150150655424,1.11022302462516e-16,2.40250094993497,2.94306366367034,1.62642431966731e-05,PT1_HighGain,HighGain,4.6737773055843,27.2346401758213,reference-tracking
51.5818554642453,3.20537187869425,1.15281812722095,0.199336880353304,0.080674950200422,0.117267647432728,1.51460234675802,2.22044604925031e-16,2.25358437080388,5.14002069196785,6.60361482474419,PT2_HighGain,HighGain,1.78851511364152,46.2556010030282,balanced
2.75253458859126,0.173766483965516,0.192867987113368,0.0964518659989055,0.763352287885533,0.00304674610999065,1.50151980947024,0,2.40834888579061,2.95022738509349,0,PT2_VeryFast,VeryFast,1.90032982453953,47.7449639427674,balanced
5.59216656278012,3.40280397060176,0.512734506001856,0.210623757325413,0.0939243041537165,0.0955306927052718,1.80684982911666,2.22044604925031e-16,4.59271670701577,13.8423279155475,6.08884916368007,PT2_Medium,Medium,0.3802250232361,53.312825885841,disturbance-rejection
4.16743021870118,1.07522597046875,0.796656244251969,2.93327988558636,2.61295861055804,0.823217295943692,1.50150973486298,2.22044604925031e-16,2.4063869071063,2.94782396120522,0,PT2_Fast,Fast,4.38793773386184,26.8557282640212,balanced
6.76392611271653,1.89770219296695,0,1.38388599903019,2.61578929150854,0,1.5015016321764,1.11022302462516e-16,2.40290365249236,2.94355697430313,1.41047712842735e-05,PT1_Fast,Fast,5.21948893776681,43.0180030720257,balanced
8.3358444964472,160.013639534978,163.713517930299,1.43228308358539,0.00716105127912902,71.6177957524136,19.6866035861521,3.63487018262276e-13,61.2746716433518,296.411721232889,10.4977873373219,PT2_VerySlow,VerySlow,0.0249251395526153,32.4117678350721,reference-tracking
28.5260161224178,7.57856211737124,1.39833388359428,0.0982862107445996,0.0193564803995334,0.110724420355229,1.93756836688475,1.11022302462516e-16,5.04179447536956,19.4394996013002,7.84641631821328,PT2_HighGain,HighGain,0.321732103241506,36.9628385206275,reference-tracking
2.03721741861121,122.512134740099,0,0.863901794065241,0.0134461281577704,0,28.8297024871719,4.44089209850063e-16,91.5971791455041,339.699738615751,7.11503635284532,PT1_VerySlow,VerySlow,0.0174392258378536,54.7985025845921,balanced
31.3208269266351,6.66879193742737,0,0.12324279933067,0.0384543354391345,0,1.54020742890379,0,2.5686643421197,11.7257844367739,7.77578778367256,PT1_HighGain,HighGain,0.628576754953749,26.6847223455354,reference-tracking
1.51116036021,0.442857974006825,0,1.02888072565255,4.387459654287,0,1.50150150307792,1.11022302462516e-16,2.40234736051627,2.94287551663242,0.00229117100392084,PT1_VeryFast,VeryFast,4.36059633600191,25.9135910635161,disturbance-rejection
5.28113094960402,1.12216019359066,0.0402386291138646,0.592375860874454,1.03584688350334,0.0303117758592785,1.50150252683272,2.22044604925031e-16,2.40100227568465,2.9412277877137,0.0583142603374442,PT2_Fast,Fast,2.90624970072083,33.8716202198737,reference-tracking
2.02233738257287,1.29778296307309,0,4.72918562223039,13.9262149780227,0.047667495326383,1.30103960224575,2.22044604925031e-16,2.58083956378385,2.93846560505959,0.000508635997120699,PT1_Fast,Fast,7.66958591124774,28.4514774840871,reference-tracking
18.1437814565526,12.8793272394024,0,0.0215512308470151,0.00388998382402761,0.0298494525962095,9.57160149959371,4.44089209850063e-16,28.7821779069909,76.298869558278,4.21533478872678,PT1_Slow,Slow,0.0580031426157092,36.9514763846981,balanced
18.5822537216024,28.2342928697153,0,0.0151977808125731,0.00145886853389425,0.0395807669198381,25.1237801258869,2.22044604925031e-16,70.0630259473554,182.595650355398,3.82387595483324,PT1_Slow,Slow,0.0230489203650552,30.9357171592199,balanced
3.18927442366849,1.41355181885845,1.88272232338348,3.22959095493823,1.53133860409225,1.70280069155602,1.50431024692215,2.22044604925031e-16,2.33115387541795,4.0053507658402,3.05636310566049,PT2_Fast,Fast,2.23371723616832,50.4968232665941,reference-tracking
3.4749118816087,1.14806059422225,0.361898303229139,2.89168979128686,3.56035777491445,0.587150953476407,1.50150176947869,1.11022302462516e-16,2.40312027360186,2.94382233516228,6.34866066384632e-06,PT2_Fast,Fast,5.23215781498167,47.8426585928666,balanced
1.60404165747342,9.72526914931762,0,1.79058772110922,0.348164502335086,0,1.91740501763251,0,5.07663780205874,20.6444446319762,6.88787604939378,PT1_Medium,Medium,0.327661859401575,35.6551157549521,reference-tracking
7.59212656336566,53.6854106923037,188.275640841263,1.35821528578651,0.0109352477305664,40.0750975814608,14.957126771332,1.11022302462516e-16,46.7515106481699,234.587692117922,10.2558275741067,PT2_VerySlow,VerySlow,0.0329170776740129,36.8633195981381,reference-tracking
10.8979479883772,15.8134326692676,29.973800733905,0.118952475627646,0.0041698464908095,0.848334074715471,16.4742560624808,1.11022302462516e-15,45.3972558385976,141.151251873851,6.71094632236646,PT2_Slow,Slow,0.0344605028538269,30.6073759494013,reference-tracking
