K,T1,T2,L,Kp,Ki,Kd,ISE,SSE,RiseTime,SettlingTime,Overshoot,SystemType,SystemCategory,wc,PhaseMargin,DesignFocus
4.98306051997926,3.81838779478924,3.05347947745629,0.331162165663621,1.80287497394957,0.346490798831247,2.18371851283911,0.71652341911992,9.61401624977043e-10,1.110390653826,6.30712458635126,11.3192443310901,PT2_VeryHighGain,VeryHighGain,1.01,22.0564904513417,disturbance-rejection
1.56480180470398,2.95546389805827,0,0.00134990437222653,3.05454456812607,2.44671437228495,0,0.279649364824063,5.32907051820075e-15,0.902566365698107,4.37310224123727,8.94473007266561,PT1_LowGain,LowGain,1.74673186900938,76.1927758990807,balanced
9.59689686545352,2.65269327642464,1.06247408114905,0.715050670305009,0.33421749349001,0.0784789053599931,0.355832348968031,0.999422081521476,1.69132374772119e-10,0.913963279042037,5.55143910931966,0.814717789967534,PT2_VeryHighGain,VeryHighGain,1.01,59.0771983895787,disturbance-rejection
4.12248637350456,2.96557052526593,2.17920773767465,1.63416524664643,0.124455613866494,0.00158093028133066,2.44938059663337,18.0421635435167,0.563986153623656,0.234990024817867,45.9971551130803,217.528077864256,PT2_HighGain,HighGain,1.45159624593865,63.0884619444678,balanced
0.686307418444299,8.91177638875905,0,2.45439848289977,10.7224542838807,1.07789536778932,8.67168335434353,3.36746020484693,1.08479427991526e-05,0.552509070106518,4.23806018090907,27.1152319906203,PT1_VeryLowGain,VeryLowGain,1.01,25.0257322833495,reference-tracking
3.03966756640982,12.0244446732022,0,0.087344631296304,3.88238243795976,1.324192945823,0.308714592876547,0.498552804959305,2.95097279945367e-12,1.49639793667938,8.8157318694688,11.789652554988,PT1_MediumGain,MediumGain,1.01,37.9751546911006,balanced
4.46293384862818,2.56013886584903,0,0.878441826360567,0.660635997995331,0.0746182508358338,0.26979158983297,1.08764824570391,0.00199780627269885,7.94285920584312,24.5672595828814,0,PT1_VeryHighGain,VeryHighGain,1.16870581034242,74.9744302771497,reference-tracking
0.927089573278944,24.1691457701238,0,0.698654412517081,26.3522505780393,2.72751559723521,2.5217668954899,0.953295539836158,0.000293333693340614,0.944525974427881,12.1444245176047,13.3166586561033,PT1_VeryLowGain,VeryLowGain,1.01,53.1442668398924,reference-tracking
3.6564720355301,3.84996420037952,0,3.26740477933355,0.862750805673709,0.0828510706062838,0.753739898311325,5.0585554054523,0.00206563341871258,0.483059515901302,23.4468584129391,30.2747466115918,PT1_VeryHighGain,VeryHighGain,1.01,20.0932329526986,balanced
2.85329359497289,17.4788528835058,0,0.64343278718328,6.19113133482651,0.799009902437372,0.515657255071093,0.908805614946954,8.2646618445148e-05,0.965680229902662,11.1782169517678,12.0846765117087,PT1_LowGain,LowGain,1.01,45.2151572321308,reference-tracking
