K,T1,T2,L,Kp,Ki,Kd,ISE,SSE,RiseTime,SettlingTime,Overshoot,SystemType,SystemCategory,wc,PhaseMargin,DesignFocus,w0,zeta,Tchar,Family
8.14176906995253,2.94581282854866,0,0.612364170783692,0.759823853561286,0.159313472119266,0.181889702435649,0.627196127245732,1.87568475573663e-06,0.454585748898778,5.55119339766099,0,PT1_VeryHighGain,VeryHighGain,2.28140931577037,48.1318760134491,reference-tracking,NaN,NaN,2.94581282854866,PT1PT2_existing
0.602616325933366,NaN,NaN,0,79.7800375419207,5.04726805643882,315.2623517821,0.49216187449027,0.000712692077119326,1.59198485927558,10.9989306990989,10.1896197825885,PT2osc_z0.52,PT2osc,1.01,73.8309779058189,disturbance-rejection,0.0722613851475122,0.516702711785041,13.8386497568325,PT2_osc
1.1085003977209,NaN,NaN,0,5.44924544271856,2.73394095188569,2.58100156234739,0.241990741445538,0,0.755581384438615,2.66138753262416,7.95116362534474,PT2osc_z0.81,PT2osc,2.0726529316485,62.11276482074,reference-tracking,0.774843518986228,0.805308520269087,1.2905831635636,PT2_osc
2.41908338287946,NaN,NaN,0,12.8195911651103,0.597798052794546,68.7280248205554,0.48444720139138,0.00025873284305411,1.96971517563121,8.12138716200372,2.38973526850303,PT2osc_z0.92,PT2osc,1.01,87.5830906009334,reference-tracking,0.07777304972837,0.922616298420266,12.8579244801714,PT2_osc
3.54149875074876,17.6915547984215,0,1.8313369281464,1.21974088026911,0.0200378253411115,4.87502360753089,44.8689094881089,0.0805786915887552,14.6022609360174,36.8936779075148,0,PT1_LowGain,LowGain,1.01,83.7087604244192,balanced,NaN,NaN,17.6915547984215,PT1PT2_existing
0.88569476636791,NaN,NaN,0,27.2685836818441,3.43923259603322,41.7092839400575,0.367091954844884,3.62742069603961e-06,1.2708140171409,6.82185079212032,7.04265124807553,PT2osc_z1.13,PT2osc,1.31881642191707,75.2940198019714,balanced,0.185052987256586,1.12719379409788,5.40385764545073,PT2_osc
10.0201290368065,NaN,NaN,0,18.4431351962545,1.14833448668121,74.0527345935553,0.505902082339702,0.000508441968727014,1.55987990980435,12.4738292879117,11.6585168805909,PT2osc_z0.82,PT2osc,1.01,67.2824518901334,balanced,0.0366245613249738,0.816217344479911,27.304081300166,PT2_osc
0.339947179151332,NaN,NaN,0,23.4108741108282,2.31146466453172,59.277244753391,0.510481375547729,0.000681759800681969,1.46057888293724,20.7610661413298,11.4293196598044,PT2osc_z0.16,PT2osc,1.01,41.7386545828022,disturbance-rejection,0.214951817355543,0.158556224187587,4.65220537468608,PT2_osc
1.37068325045311,NaN,NaN,0,402.442080911774,30.8061481739646,1314.34500975261,0.540222312943916,0.000346300676020594,1.39594913404009,10.0952886830748,17.6005845329199,PT2osc_z0.28,PT2osc,1.01,43.0326359878306,reference-tracking,0.0234048553013463,0.277672500087051,42.7261774159518,PT2_osc
7.86340769716117,2.69463607063881,0.597164656357892,9.16934986284721,0.015068169355272,0.000133178542264319,0.426213044269049,56.6650577663117,0.73277677792702,0.11193768935342,49.9805640182354,593.377678143809,PT2_VeryHighGain,VeryHighGain,1.01,55.3884108350252,balanced,NaN,NaN,3.2918007269967,PT1PT2_existing
11.103394124854,NaN,NaN,0,1.42869659040886,0.741908093576052,0.687812265804817,0.0796165864184643,0,0.27757362277161,1.23560636749487,5.64000545052545,PT2osc_z0.66,PT2osc,6.22020380855886,81.989009020118,disturbance-rejection,0.889147041745861,0.66275281780213,1.12467337015088,PT2_osc
5.18743959623822,NaN,NaN,0,15.0996669484754,1.45902171285172,39.067263349571,0.504996582264059,3.44073737043038e-05,1.4726121829387,9.74739342434053,13.7318370986955,PT2osc_z0.92,PT2osc,1.01,36.2794285635563,disturbance-rejection,0.0694526497181125,0.921995225090563,14.3982987554643,PT2_osc
6.00355872887323,NaN,NaN,0,50.8439253080678,2.87444644427944,224.835006569448,0.508033645631266,0.000766954979997014,1.57328036429064,13.2997889509567,11.4450389976058,PT2osc_z0.86,PT2osc,1.01,69.1080797935531,reference-tracking,0.0271891296532373,0.860136620213272,36.7794045912364,PT2_osc
4.15997822272799,1.28430552623454,3.38258257555961,2.87879728501793,0.158184597973197,0.00452244277715,1.38323292681389,14.6258834451162,0.363332849228413,0.439826904658404,46.8430441340387,98.9907718691835,PT2_VeryHighGain,VeryHighGain,1.01,26.5086990951319,reference-tracking,NaN,NaN,4.66688810179415,PT1PT2_existing
0.574862222971822,NaN,NaN,0,482.498768391191,28.4358907724199,2046.75372544347,0.516660121469495,0.000910552011913146,1.518809878268,12.4032545635572,13.1884348987569,PT2osc_z0.48,PT2osc,1.01,61.2969785712198,reference-tracking,0.0290944352909319,0.475685986941144,34.3708338037989,PT2_osc
0.813339486720967,NaN,NaN,0,530.848869155305,39.6767709893248,1398.51022515371,0.538521857449114,0.00026407856283206,1.35574721239895,8.93686248857849,18.7679100240809,PT2osc_z0.58,PT2osc,1.01,22.9480542766888,disturbance-rejection,0.02918328824089,0.575992566518557,34.2661865841031,PT2_osc
7.00452018203407,NaN,NaN,0,4.82071606762207,0.352481432470882,16.4826436684359,0.495798949429917,0.000557831323272917,1.51744754757577,9.45655804604924,12.0970950561517,PT2osc_z0.36,PT2osc,1.01,58.0274301935066,reference-tracking,0.0922806210363887,0.360442768817355,10.8365113798451,PT2_osc
9.27846790921328,NaN,NaN,0,74.8494911513423,5.87181582064445,187.161320385343,0.539027687284204,0.000182865768077356,1.34859626906077,8.77045778721447,19.0121212898831,PT2osc_z0.92,PT2osc,1.01,29.8146231026578,balanced,0.0235734490319588,0.922653153956077,42.4206062780329,PT2_osc
8.26463862626427,2.94239079237292,0,2.073081080729,0.363332668186336,0.0102396266886626,0.29284749742327,4.43371019511364,0.0805794877904473,0.364519771255359,40.665731210573,0,PT1_VeryHighGain,VeryHighGain,1.64860480398355,34.9987891792987,disturbance-rejection,NaN,NaN,2.94239079237292,PT1PT2_existing
6.85554967968197,3.79881384967463,0,3.86166212831863,0.221163708195203,0.00374298963236356,0.532781768587451,26.376072626723,0.23627176734183,23.6475571291736,44.1467165484886,0,PT1_VeryHighGain,VeryHighGain,1.01,46.4219728401949,reference-tracking,NaN,NaN,3.79881384967463,PT1PT2_existing
6.14617462507735,NaN,NaN,0,195.090979051544,14.7763610621063,643.94220517688,0.534103689228265,0.000311885178721605,1.41769583833746,10.439174006202,16.6994420506189,PT2osc_z0.80,PT2osc,1.01,49.2756445991159,balanced,0.0157985909416911,0.795192613941603,63.2967841050361,PT2_osc
2.07046589798058,NaN,NaN,0,152.013554071755,11.4353297808656,505.191390723869,0.531776120273898,0.000347827228254216,1.42079207549852,10.3366616344646,16.5153973603805,PT2osc_z0.40,PT2osc,1.01,44.5707451837676,disturbance-rejection,0.0307253124535278,0.400035074688483,32.5464550283257,PT2_osc
1.67956654550782,0.123840656533549,0,0.155742307880861,0.659307895408376,0.0865429960502417,1.2556963613077,0.405559302523273,4.06500580637514e-05,0.0498611049378873,18.4031890229318,49.5224943021661,IT1,IT1,15,26.6936574244517,disturbance-rejection,NaN,NaN,0.123840656533549,IT1
1.44187368053188,NaN,NaN,0,10.8238171175731,1.74629588870337,16.7719310559759,0.482967775623709,8.99319645419894e-08,1.5342131782713,7.82318082456049,10.1424102928261,PT2osc_z0.96,PT2osc,1.01,51.9501999725858,reference-tracking,0.197753530703992,0.955709136157319,5.05679972660945,PT2_osc
1.01175182292291,NaN,NaN,0,862.108631073,62.9239925237997,2952.89309355827,0.540913823990325,0.000448728415058275,1.40386071275871,10.3949595589535,17.3887836835327,PT2osc_z0.19,PT2osc,1.01,35.4341318979301,balanced,0.0181947127257264,0.192067365886115,54.9610216481213,PT2_osc
1.71024975424537,NaN,NaN,0,99.7501923879204,5.93194533248747,419.343921922774,0.497914946682374,0.000313479812263484,1.63522855636521,13.5944818720971,9.51330752281223,PT2osc_z1.14,PT2osc,1.01,64.2607952737025,reference-tracking,0.0373106043203192,1.14295724557207,26.8020317069859,PT2_osc
10.3075850346053,NaN,NaN,0,39.410425371755,2.94631201017028,131.790321478283,0.543177978380747,0.000429721109738379,1.39119900680026,10.088920362137,17.8676084294405,PT2osc_z0.07,PT2osc,1.01,48.6429727726988,balanced,0.0269637086683609,0.0692253661940964,37.0868863886442,PT2_osc
1.12865678802792,NaN,NaN,0,0.77494504125054,1.88092569123191,0,1.80895913265069,8.88178419700125e-16,0.749294054999891,1.75199804672505,1.77635683940025e-13,P_delay,P,4.37931706200758,48.4155543289194,reference-tracking,NaN,NaN,0.569919371088063,P
1.54140590931631,0.107566133941038,0,0.197034098658814,0.646408747999048,0.084849810103173,1.23112906493727,0.808968190076602,4.91557454175284e-05,0.0471148796955909,19.1173996359488,77.937016121465,IT1,IT1,15,74.1998373991388,balanced,NaN,NaN,0.107566133941038,IT1
11.8850981469558,NaN,NaN,0,0.191263108754668,0.0513162969915505,0.178216175538365,0.620094063643271,2.92668631318715e-06,1.83600001175846,12.1157563487064,0,PT2osc_z0.44,PT2osc,1.01,68.9604959985869,reference-tracking,0.560318524625359,0.435604722730576,1.78469915958717,PT2_osc
2.2188100654884,NaN,NaN,0,367.111432772256,26.4562132749115,1273.52696577993,0.526648322524275,0.000358963981334615,1.44997828503184,10.9764129653665,15.4454732111878,PT2osc_z0.89,PT2osc,1.01,37.6897922401812,disturbance-rejection,0.0187181832227247,0.894767127429159,53.4239882204998,PT2_osc
7.72786997337397,3.11677319485275,3.33984478469148,1.74755868223778,0.052621275777337,0.000465088003385263,1.4884272676782,19.8037664435395,0.647947473271013,0.297907541747195,26.0051404871449,208.151734759404,PT2_HighGain,HighGain,1.01,87.7414008825189,disturbance-rejection,NaN,NaN,6.45661797954423,PT1PT2_existing
3.98045203928193,4.59103808853062,2.71543888072941,0.882898342620394,1.51781513634568,0.138074882977714,3.23465385932553,1.2498896325956,0.000379474667589252,0.874820866312883,14.4942313588081,15.8597192265146,PT2_VeryHighGain,VeryHighGain,1.01,29.1842826288219,balanced,NaN,NaN,7.30647696926003,PT1PT2_existing
0.391173379900914,NaN,NaN,0,53.8648063060835,7.17141543345222,78.9421696821137,0.300732045334082,3.7536421600981e-06,1.0380969381496,4.99017765570813,7.09067720934415,PT2osc_z0.86,PT2osc,1.60228447115145,74.4324439510788,balanced,0.222870150433351,0.85973362586756,4.48691759778323,PT2_osc
5.18697713335695,NaN,NaN,0,5.0958348555773,0.476518687273255,10.5409820611435,0.479563805828001,3.68640115278041e-05,1.65878167495388,9.18057797275613,7.18235544346089,PT2osc_z1.14,PT2osc,1.01,80.487565394206,balanced,0.133290058418955,1.1446308660641,7.50243500424328,PT2_osc
10.8071247716167,NaN,NaN,0,60.7033926491765,3.70016180387716,248.968969090685,0.516952445239487,0.000682191715293601,1.51887545141945,12.4831007311378,13.1839934569432,PT2osc_z0.91,PT2osc,1.01,72.3465839611302,disturbance-rejection,0.0192373192658405,0.912366804627654,51.9822947356126,PT2_osc
1.52026527007111,9.03365748947298,0,1.28766131223077,5.17409375834001,0.489435205812078,3.56031928767808,1.32553170237649,8.77253361986075e-05,1.58069932615976,4.06867093681991,0,PT1_LowGain,LowGain,1.01,61.2050355561784,reference-tracking,NaN,NaN,9.03365748947298,PT1PT2_existing
1.0896315083689,NaN,NaN,0,14.1707914130662,0.73559624587383,68.2478093108276,0.490707326879031,0.00181539220150162,2.03502394661185,3.26572995515446,0.573636437023706,PT2osc_z0.75,PT2osc,1.01,88.1960288431469,disturbance-rejection,0.116035039276692,0.752151106926471,8.61808645245029,PT2_osc
