type,K,T1,T2,Td,zeta,omega_n,num,den,sprunghoehe_target,sprungzeit_target,Kp,Ki,Kd,Tu,Tg,Overshoot,Label,type_PT1,type_PT1+Td,type_PT2,type_PT2+Td,ISE
PT1+Td,0.6320195194856131,37.680751925301465,0.0,4.971497227355308,,,[0.6320195194856131],"[37.680751925301465, 1]",1,20,1.5923141947742798,0.9429325196039506,0.921478196780488,23.911955977988992,8.904452226113056,0.5185835388956006,good,False,True,False,False,8.022942309313791
PT1,0.862824299748651,19.204660394750885,0.0,0.0,,,[0.862824299748651],"[19.204660394750885, 1]",1,20,1.9781625112939931,0.3073576423117853,0.5232780955363344,24.81240620310155,7.703851925962981,0.1439185175862146,good,True,False,False,False,7.820870379222209
PT1,1.1000059506620263,45.41672248865766,0.0,0.0,,,[1.1000059506620263],"[45.41672248865766, 1]",1,20,2.201676669908673,0.2861560356999397,0.5151335406471619,33.31665832916458,10.705352676338167,0.2588003387680123,good,True,False,False,False,7.7329711411722934
PT1+Td,1.5868509624430147,28.573727291320036,0.0,1.9410674829506207,,,[1.5868509624430147],"[28.573727291320033, 1]",1,20,2.370533608882815,0.3392416245793301,0.3897028195132967,19.2096048024012,5.5027513756878434,0.1768760912282229,good,False,True,False,False,0.0
PT2+Td,0.5342376481234217,5.535843230988475,3.398225396061576,0.8629409763425365,,,[0.5342376481234217],[18.81204306  8.93406863  1.        ],1,20,1.0969690638667342,0.8237163066906291,0.050168538212523,14.207103551775887,6.203101550775387,0.5723138512677244,good,False,False,False,True,0.0
PT2,2.655319882476931,3.823775577854353,4.491871461312934,0.0,,,[2.655319882476931],[17.17590839  8.31564704  1.        ],1,20,2.617639270673824,0.0379518957709957,0.1407668728481675,4.902451225612806,2.301150575287644,0.1597715164130113,good,False,False,True,False,8.314090206066906
PT2+Td,2.518138980506335,7.138031235647499,15.202035543730254,2.506854033525065,,,[2.518138980506335],[108.51260456  22.34006678   1.        ],1,20,2.771385277308184,0.3516124682334265,0.1731192828292262,12.506253126563282,5.102551275637818,0.6084984385907015,good,False,False,False,True,0.0
PT1,1.7519475039585166,38.83954485421314,0.0,0.0,,,[1.7519475039585166],"[38.83954485421314, 1]",1,20,2.746881914311378,0.3838990853724376,0.2280640034522564,19.50975487743872,5.702851425712856,0.2089075613939565,good,True,False,False,False,6.933425777298263
PT1,0.6483094368428312,47.2022311325437,0.0,0.0,,,[0.6483094368428312],"[47.2022311325437, 1]",1,20,1.708750545939946,0.3691705424941782,0.0305892430455315,41.42071035517758,14.90745372686343,0.3849374362694394,good,True,False,False,False,7.1807532448239755
PT1+Td,2.273164883777049,8.995103900959709,0.0,4.609327616416858,,,[2.273164883777049],"[8.995103900959709, 1]",1,20,2.1127176721275687,0.8343933158781948,0.8830236274072278,6.203101550775387,1.5007503751875937,0.1339763027190508,good,False,True,False,False,0.0
PT1+Td,1.063461735473988,25.53354598705097,0.0,4.9293616290118605,,,[1.0634617354739881],"[25.53354598705097, 1]",1,20,0.5691421222650468,0.6178374976151907,0.0187271878824288,18.90945472736368,7.303651825912956,0.5423727556256757,good,False,True,False,False,0.0
PT1,2.508702996089053,26.58872745464975,0.0,0.0,,,[2.5087029960890526],"[26.58872745464975, 1]",1,20,1.084687229410854,0.4376747666624261,0.0545374428857195,13.706853426713357,4.602301150575287,0.3628575000802322,good,True,False,False,False,0.0
PT1,2.170165299684774,12.57981931526864,0.0,0.0,,,[2.170165299684774],"[12.57981931526864, 1]",1,20,0.9458657071953096,0.48905886540729,0.5425864770913467,10.105052526263131,3.301650825412706,0.2711406977398674,good,True,False,False,False,7.4095480727566665
PT2,2.261229943933872,32.3868529863149,7.504454976101202,0.0,,,[2.2612299439338717],[243.04568005  39.89130796   1.        ],1,20,0.7439586282005296,0.0622098968092492,0.1867830021911517,44.02201100550275,17.6088044022011,0.3455445637774603,good,False,False,True,False,6.790746866202633
PT1+Td,2.3444872249967004,42.80313293876325,0.0,4.671847413285241,,,[2.3444872249967004],"[42.80313293876325, 1]",1,20,2.7782875206032847,0.4156442725630715,0.9866642070467389,17.10855427713857,4.702351175587793,0.2086916373349444,good,False,True,False,False,0.0
PT1+Td,1.8634673763510987,45.8686157983636,0.0,4.715653739060829,,,[1.8634673763510987],"[45.8686157983636, 1]",1,20,2.262973762634392,0.96379279158952,0.634744490607263,14.207103551775887,4.8024012006003,0.4302096248422247,good,False,True,False,False,0.0
PT2+Td,0.6421994773530716,16.22192878196418,23.891820390306886,3.2326245568033114,,,[0.6421994773530716],[387.57140884  40.11374917   1.        ],1,20,2.747851944296024,0.0844784913339838,0.8332941810631586,54.92746373186593,23.511755877938967,0.0868628439504723,good,False,False,False,True,6.102897706448204
PT1,1.8625974200340876,28.20145936456522,0.0,0.0,,,[1.8625974200340873],"[28.20145936456522, 1]",1,20,2.33179591767625,0.7372834712343763,0.8863827656991431,12.406203101550776,3.901950975487744,0.2904990104347798,good,True,False,False,False,0.0
PT1,2.774126385338741,31.65337615451352,0.0,0.0,,,[2.7741263853387412],"[31.65337615451352, 1]",1,20,0.7026118505001062,0.4913431536732962,0.4522653826378282,14.307153576788393,5.102551275637818,0.4937696304767447,good,True,False,False,False,0.0
PT2+Td,2.1640507451698685,38.0356905416509,8.468437402802167,4.112734284295279,,,[2.1640507451698685],[322.10286442  46.50412794   1.        ],1,20,2.3405537723450114,0.1983905330007718,0.4303717905691605,26.41320660330165,10.505252626313156,0.5405236351428442,good,False,False,False,True,8.093642341853188
PT2,1.867663624837528,23.30654981088763,36.85326656297777,0.0,,,[1.8676636248375282],[858.92249284  60.15981637   1.        ],1,20,1.7940353815463217,0.0168204597918718,0.3972487213726676,53.726863431715856,24.212106053026517,0.091357323555172,good,False,False,True,False,5.890420798088255
PT1+Td,2.493431084010478,15.437769877863634,0.0,2.403813789023896,,,[2.493431084010478],"[15.437769877863634, 1]",1,20,2.8406323219715395,0.3962792988013962,0.0854300856023794,9.204602301150574,2.0010005002501248,0.0656832587356435,good,False,True,False,False,0.0
PT1+Td,2.898201899248569,34.985617472172805,0.0,4.054658454520872,,,[2.898201899248569],"[34.985617472172805, 1]",1,20,2.3410141607740504,0.1302193069684065,0.4895265852620095,23.11155577788894,4.8024012006003,0.0559450936263585,good,False,True,False,False,0.0
PT1+Td,2.5964710586175967,25.542366167699967,0.0,2.048202807316262,,,[2.5964710586175967],"[25.542366167699967, 1]",1,20,2.504319965656666,0.1172174222751237,0.8111128829716839,25.21260630315157,3.901950975487744,0.0124619135546169,good,False,True,False,False,0.0
PT1+Td,1.5253902447749024,46.834921481000976,0.0,1.767050412794481,,,[1.5253902447749024],"[46.834921481000976, 1]",1,20,1.773238836216355,0.8018925311001195,0.0418415270379134,17.6088044022011,6.203101550775387,0.4841259067842394,good,False,True,False,False,0.0
PT1,1.8711270405685951,34.51948554353553,0.0,0.0,,,[1.8711270405685951],"[34.51948554353553, 1]",1,20,1.1068077873253783,0.2271255058467112,0.5168972426788058,25.712856428214103,8.504252126063031,0.2955163466629466,good,True,False,False,False,8.093057005409888
PT2+Td,2.187857132771615,7.742183029318001,6.283569111784149,3.017129689361978,,,[2.187857132771615],[48.64854214 14.02575214  1.        ],1,20,2.6836716564858434,0.3613670756973754,0.0465133122643315,9.204602301150574,3.8019009504752375,0.4868997964206373,good,False,False,False,True,9.210440366976517
PT1+Td,2.8188417126663268,22.64932305043839,0.0,1.4034852403901714,,,[2.8188417126663268],"[22.64932305043839, 1]",1,20,1.5502771573640364,0.6243221641621021,0.6834750393513814,10.005002501250624,3.1015507753876936,0.2896682358982078,good,False,True,False,False,9.210440366976517
PT1,2.963791702118684,32.65179075743619,0.0,0.0,,,[2.9637917021186837],"[32.65179075743619, 1]",1,20,1.2303968784107098,0.19159604207029,0.9731425709046772,21.010505252626317,6.103051525762881,0.2073462242270337,good,True,False,False,False,7.457641437613431
PT1,1.285984656473726,9.15417423299042,0.0,0.0,,,[1.285984656473726],"[9.15417423299042, 1]",1,20,2.427929636109233,0.4165651394762654,0.6253667879613097,12.206103051525762,2.7013506753376686,0.0444652503944731,good,True,False,False,False,6.025836729883697
PT2,2.2446977569022897,27.152854425373203,22.75343252834171,0.0,,,[2.2446977569022897],[617.82064112  49.90628695   1.        ],1,20,2.8219514690781047,0.0397160927740762,0.4698897269779928,31.815907953976986,13.806903451725862,0.2690914729608174,good,False,False,True,False,7.390368191169206
PT1+Td,1.4918029643827662,41.91325215044402,0.0,3.2179250795819803,,,[1.4918029643827662],"[41.91325215044402, 1]",1,20,2.4937573160431503,0.5580104357489692,0.7941780525652167,19.50975487743872,6.203101550775387,0.314996583893293,good,False,True,False,False,0.0
PT1+Td,2.204365435231304,44.26273391601924,0.0,2.518858305876502,,,[2.204365435231304],"[44.26273391601924, 1]",1,20,1.0244097939226426,0.5248995992375592,0.568331329337997,18.10905452726363,6.4032016008004,0.496596032925957,good,False,True,False,False,0.0
PT1+Td,1.20999418408866,4.711229489166231,0.0,4.40811019151503,,,[1.20999418408866],"[4.711229489166231, 1]",1,20,0.8290925230681505,0.6528296003876917,0.2322298185883511,7.603801900950475,2.6013006503251623,0.1737446703513305,good,False,True,False,False,0.0
PT1,1.092316504904336,19.14476509776293,0.0,0.0,,,[1.092316504904336],"[19.14476509776293, 1]",1,20,2.632641842818101,0.7071462823032496,0.7646835250388266,13.706853426713357,4.202101050525262,0.2247232016233439,good,True,False,False,False,0.0
PT1+Td,1.1129361787318708,24.292915781385847,0.0,3.3571605703058047,,,[1.1129361787318708],"[24.292915781385847, 1]",1,20,0.8125913064107335,0.7529247848282724,0.6068369389530442,16.30815407703852,6.103051525762881,0.5078903766605546,good,False,True,False,False,0.0
PT1+Td,2.640245466519169,29.71925954106418,0.0,0.3467999841919445,,,[2.6402454665191692],"[29.71925954106418, 1]",1,20,1.844369824149564,0.1373892710516256,0.2926013636370691,22.811405702851424,5.402701350675337,0.0796080542961582,good,False,True,False,False,6.7187847485213075
PT2,1.1163894317435856,1.322852368707498,8.703436534773942,0.0,,,[1.1163894317435856],[11.51336164 10.0262889   1.        ],1,20,1.5854588817979272,0.3349070909127875,0.9762276616901812,13.806903451725862,4.602301150575287,0.121137358505525,good,False,False,True,False,0.0
PT1,1.6701344665520264,48.33729367851688,0.0,0.0,,,[1.6701344665520264],"[48.33729367851688, 1]",1,20,2.0153100474003978,0.4861714856637353,0.6642157779774374,21.51075537768884,7.103551775887944,0.3605993596046683,good,True,False,False,False,8.181016428178774
PT1,2.6978505624831857,8.754585499265179,0.0,0.0,,,[2.6978505624831857],"[8.754585499265179, 1]",1,20,0.7356750539788885,0.4265078585543733,0.074126479303525,7.803901950975487,2.6013006503251623,0.2367252644433289,good,True,False,False,False,9.210440366976517
PT1,0.552144331809669,30.791390753996296,0.0,0.0,,,[0.552144331809669],"[30.791390753996296, 1]",1,20,1.822035813098288,0.8503834579813228,0.3682724779147627,24.11205602801401,8.904452226113056,0.438084144150829,good,True,False,False,False,8.253468763865044
PT1+Td,2.379453811134584,25.50666713479221,0.0,0.8216837853465672,,,[2.3794538111345838],"[25.506667134792206, 1]",1,20,2.189358485038353,0.6447320191469978,0.8970181615126265,11.005502751375689,3.2016008004002,0.2463707559787979,good,False,True,False,False,6.120041915820825
PT1+Td,1.0263076727909848,12.482836786280982,0.0,0.8776258372323715,,,[1.0263076727909848],"[12.482836786280982, 1]",1,20,2.2222874713367142,0.454592404197972,0.841005385956434,15.007503751875936,4.202101050525262,0.114952107122184,good,False,True,False,False,0.0
PT1,1.2204815375939804,43.50024501424773,0.0,0.0,,,[1.2204815375939804],"[43.500245014247724, 1]",1,20,1.4275816687921925,0.6880512155142877,0.5273614485945517,21.110555277638817,7.603801900950475,0.4965460921947753,good,True,False,False,False,8.380204987749037
PT1,1.826843229788854,22.982709684847247,0.0,0.0,,,[1.826843229788854],"[22.982709684847247, 1]",1,20,0.8141734549878489,0.5825637995349988,0.6348143061101916,13.906953476738368,5.002501250625312,0.4484146143890908,good,True,False,False,False,0.0
PT1+Td,2.338407471505304,41.36996859882841,0.0,2.591104024217796,,,[2.3384074715053034],"[41.36996859882841, 1]",1,20,2.817102054351489,0.5543335045521273,0.5486710745188456,14.607303651825912,4.202101050525262,0.2466155263078929,good,False,True,False,False,0.0
PT1,1.0193525150566236,37.707785366905455,0.0,0.0,,,[1.0193525150566236],"[37.707785366905455, 1]",1,20,2.044789499455554,0.3100447280121979,0.5639245428437605,30.815407703851925,10.105052526263131,0.2578080322490689,good,True,False,False,False,7.845970134295267
PT2,1.6049094011921643,36.12564100283026,6.762400983405233,0.0,,,[1.6049094011921643],[244.29607024  42.88804199   1.        ],1,20,1.004999588290516,0.1105576981424208,0.4742689313278577,43.2216108054027,17.208604302151073,0.4466633195378121,good,False,False,True,False,6.897456779007235
PT1+Td,1.6092839105068286,34.77501024327282,0.0,3.608816947207122,,,[1.6092839105068286],"[34.77501024327282, 1]",1,20,1.6532910000172785,0.8776969926584185,0.51528879820615,14.307153576788393,5.002501250625312,0.4541341770644602,good,False,True,False,False,0.0
PT1+Td,1.191469085268594,32.224950594807126,0.0,0.6240030225422524,,,[1.191469085268594],"[32.224950594807126, 1]",1,20,1.344144775634845,0.5442739150091932,0.3412187774747482,20.51025512756378,7.303651825912956,0.4168896928821953,good,False,True,False,False,8.104608684033376
PT1,2.344415475727029,11.485170772262158,0.0,0.0,,,[2.344415475727029],"[11.485170772262158, 1]",1,20,1.702140198168706,0.6192416574519617,0.6718102203768878,7.803901950975487,2.2011005502751373,0.1693586383321852,good,True,False,False,False,0.0
PT1,2.938236936919141,48.54220206511855,0.0,0.0,,,[2.938236936919141],"[48.54220206511855, 1]",1,20,0.512704367049923,0.315832685593686,0.7410895965103164,21.910955477738867,7.903951975987994,0.5473031745499989,good,True,False,False,False,8.4530961229371
PT1,2.789068128504073,33.740471944406764,0.0,0.0,,,[2.789068128504073],"[33.740471944406764, 1]",1,20,1.8912579418084008,0.4000211823345609,0.612748533434168,14.607303651825912,4.302151075537768,0.2413728656198752,good,True,False,False,False,0.0
PT2+Td,2.988231842311958,41.92869363612604,39.611477484662025,3.3070588914482952,,,[2.988231842311958],[1.66085750e+03 8.15401711e+01 1.00000000e+00],1,20,1.5892257117314998,0.015012275019054,0.1466384016735294,61.130565282641314,26.91345672836418,0.2157941843312815,good,False,False,False,True,5.769832440787779
PT2+Td,2.194389540948704,1.577812239335303,36.64223514575805,3.317056989227662,,,[2.1943895409487038],[57.81456709 38.22004739  1.        ],1,20,2.840369189531952,0.1612856335236378,0.2429200532895376,19.409704852426213,6.003001500750375,0.09599707277055,good,False,False,False,True,2.6205504024980297
PT1+Td,2.8096532402552667,38.03774829336002,0.0,0.90019882169474,,,[2.8096532402552667],"[38.03774829336002, 1]",1,20,0.8003536152296143,0.0465050565287079,0.4777545441861928,49.32466233116558,13.506753376688344,0.0935065061180173,good,False,True,False,False,7.028946542001883
PT1,1.1757302006129529,6.099910731345282,0.0,0.0,,,[1.1757302006129529],"[6.099910731345282, 1]",1,20,1.1847296609320972,0.3294203229293085,0.7355773008899628,14.007003501750876,3.8019009504752375,0.0533510090436109,good,True,False,False,False,0.0
PT1+Td,0.8839933568571743,45.186195615271984,0.0,3.9661560945797096,,,[0.8839933568571743],"[45.186195615271984, 1]",1,20,1.5772512698131698,0.9114867431309146,0.2426216431654588,22.211105552776388,8.104052026013006,0.5465365538692173,good,False,True,False,False,8.00642815579147
PT1+Td,2.3127401661990894,35.31316574222563,0.0,4.99981071394438,,,[2.3127401661990894],"[35.31316574222563, 1]",1,20,1.586757968423746,0.7053348774483376,0.492392969949302,13.106553276638316,4.402201100550275,0.4029250985794884,good,False,True,False,False,0.0
PT1,2.09201981307666,49.89237937660215,0.0,0.0,,,[2.09201981307666],"[49.89237937660215, 1]",1,20,0.9583653007156676,0.3415366164838347,0.4013410775342942,24.312156078039017,8.604302151075537,0.4618415844421187,good,True,False,False,False,8.33166061876327
PT1+Td,2.457917308677463,1.7725539547636011,0.0,4.880912801479196,,,[2.457917308677463],"[1.7725539547636013, 1]",1,20,1.9134922009670547,0.390166677754478,0.9489540390664803,156.47823911955976,0.2001000500250125,4.44089209850063e-16,good,False,True,False,False,0.0
PT1,1.5056393593110358,35.43544547461653,0.0,0.0,,,[1.5056393593110358],"[35.43544547461653, 1]",1,20,0.8716876677505648,0.2950275906313327,0.7336219878130401,26.61330665332666,9.504752376188094,0.3979160571028453,good,True,False,False,False,8.141523158538423
PT1+Td,1.31138286563039,17.452323108772998,0.0,0.1986190430204414,,,[1.3113828656303899],"[17.452323108772998, 1]",1,20,2.5730764469435865,0.8222336219252203,0.1953894129146346,10.705352676338167,3.301650825412706,0.2339961808468645,good,False,True,False,False,0.0
PT2,0.5646195597844981,43.34095787198809,9.391803089889132,0.0,,,[0.5646195597844981],[407.04974206  52.73276096   1.        ],1,20,2.4353496189053736,0.0682215240770678,0.10912640519464,94.84742371185592,33.01650825412706,0.0396323955372375,good,False,False,True,False,4.858644275686016
PT1+Td,1.4762318467509563,19.56811933435772,0.0,0.3098624071442586,,,[1.4762318467509565],"[19.568119334357718, 1]",1,20,1.6094067147780382,0.4300434542287678,0.7507985371272738,15.807903951975987,5.002501250625312,0.233400963655766,good,False,True,False,False,0.0
PT1+Td,0.6064351153380511,34.20778885012468,0.0,1.9149002093598648,,,[0.6064351153380511],"[34.20778885012468, 1]",1,20,1.3323364493497851,0.5541241154147892,0.2479641404173082,30.315157578789396,11.305652826413208,0.4382277893861657,good,False,True,False,False,7.894347905536605
PT1,2.0820555578892472,48.929656695955885,0.0,0.0,,,[2.0820555578892472],"[48.929656695955885, 1]",1,20,0.5146736747435907,0.7525887689892057,0.0176695386702535,16.908454227113555,6.4032016008004,0.6788578122017351,good,True,False,False,False,7.534443069136633
PT1,1.7616335014075897,49.199334522625584,0.0,0.0,,,[1.7616335014075897],"[49.199334522625584, 1]",1,20,1.7258331848696715,0.9734595642920904,0.822972668186996,15.607803901950977,5.5027513756878434,0.5105388303157459,good,True,False,False,False,0.0
PT1,1.7342012516280187,20.151001853973256,0.0,0.0,,,[1.7342012516280187],"[20.151001853973256, 1]",1,20,2.0547457215421217,0.9833065317100206,0.2160115035279677,9.404702351175589,3.1015507753876936,0.3244733090115343,good,True,False,False,False,9.210440366976517
PT1,1.6644498751003216,17.324076030312543,0.0,0.0,,,[1.6644498751003216],"[17.324076030312543, 1]",1,20,1.0284026179043315,0.2463376461814148,0.6702957284385196,19.2096048024012,6.103051525762881,0.1990882829633336,good,True,False,False,False,6.999599172905013
PT1+Td,2.4601910961410742,34.77660313915812,0.0,0.4898587135875901,,,[2.4601910961410742],"[34.77660313915812, 1]",1,20,0.6189114610066624,0.8044235917415213,0.5367249723375179,12.706353176588294,4.702351175587793,0.6081600039655972,good,False,True,False,False,0.0
PT1,2.2672813794475264,44.25787451162329,0.0,0.0,,,[2.2672813794475264],"[44.25787451162329, 1]",1,20,1.6472096313679705,0.5501849525181789,0.170892235131654,16.50825412706353,5.5027513756878434,0.3973133272104028,good,True,False,False,False,0.0
PT1+Td,0.5289158792589781,5.061408585188374,0.0,3.4103857083000704,,,[0.5289158792589781],"[5.061408585188374, 1]",1,20,2.3453068725881057,0.5798578735034849,0.3144515721920205,16.80840420210105,3.8019009504752375,0.0121870422118468,good,False,True,False,False,0.0
PT1+Td,1.154336193667978,19.811808996026745,0.0,3.18717443966267,,,[1.1543361936679781],"[19.811808996026745, 1]",1,20,0.8264761531119587,0.5605787314774752,0.9763606668122328,17.008504252126063,6.203101550775387,0.4110873003759394,good,False,True,False,False,0.0
PT1,2.5854141162762345,15.118177360301226,0.0,0.0,,,[2.5854141162762345],"[15.118177360301226, 1]",1,20,2.301773271667984,0.4848552447325974,0.7425069334064086,9.004502251125562,2.2011005502751373,0.1145077295305005,good,True,False,False,False,8.911668354989873
PT1,1.11401956035521,6.599254905354951,0.0,0.0,,,[1.11401956035521],"[6.599254905354951, 1]",1,20,1.5447554371003829,0.51014395083604,0.2295593663851177,10.205102551275637,3.001500750375188,0.0915877844625077,good,True,False,False,False,7.738314093169809
PT1,2.543128150109505,17.74104427092616,0.0,0.0,,,[2.5431281501095055],"[17.74104427092616, 1]",1,20,0.8464643448625326,0.1529908751114852,0.5176232470455715,19.609804902451224,5.802901450725362,0.1518442655536295,good,True,False,False,False,6.572260155501089
PT1,1.0594378574823948,12.53488805769135,0.0,0.0,,,[1.0594378574823948],"[12.53488805769135, 1]",1,20,2.6157069050212822,0.2450591480271701,0.3203808876052363,23.611805902951478,4.402201100550275,0.0119359884579898,good,True,False,False,False,0.0
PT1,2.004292353152463,4.866139704665143,0.0,0.0,,,[2.004292353152463],"[4.866139704665143, 1]",1,20,2.9742624639914923,0.6124350787793714,0.4282585286032433,7.603801900950475,0.9004502251125562,0.0013789036567166,good,True,False,False,False,0.0
PT1+Td,0.752867530304482,14.348081703031491,0.0,1.4947133743802257,,,[0.752867530304482],"[14.348081703031491, 1]",1,20,0.6367041293296195,0.8377049291636864,0.6242833676906261,14.90745372686343,5.702851425712856,0.4472233379740007,good,False,True,False,False,0.0
PT1,1.1020545259820769,19.8871230825075,0.0,0.0,,,[1.1020545259820769],"[19.8871230825075, 1]",1,20,0.5943088021422391,0.7009990766217267,0.1906838823408932,15.407703851925962,5.9029514757378685,0.5112720127052812,good,True,False,False,False,0.0
PT1+Td,1.4612749872188604,35.257360988646404,0.0,2.005603972216341,,,[1.4612749872188604],"[35.257360988646404, 1]",1,20,2.8817478765824363,0.8086670470231202,0.5133459700010584,14.807403701850925,4.702351175587793,0.316323400272565,good,False,True,False,False,0.0
PT1,2.742653028048734,36.16163223201856,0.0,0.0,,,[2.742653028048734],"[36.16163223201856, 1]",1,20,1.3289834815492745,0.8821248728807608,0.6207191177688466,11.105552776388194,3.8019009504752375,0.4688724599493945,good,True,False,False,False,0.0
PT2,2.6013416923463213,3.57040885754595,1.959778787809375,0.0,,,[2.6013416923463213],[6.99721154 5.53018765 1.        ],1,20,0.6161093639704305,0.4990089578559629,0.2314966659056834,6.203101550775387,2.501250625312656,0.5241830933972264,good,False,False,True,False,0.0
PT2,2.469682128479591,16.061248133809798,3.1591661933934247,0.0,,,[2.469682128479591],[50.74015213 19.22041433  1.        ],1,20,1.2531081194403486,0.4012000964430448,0.0360895722602766,12.706353176588294,5.102551275637818,0.6732456217456496,good,False,False,True,False,0.0
PT1+Td,1.9845819723510636,19.366155296523168,0.0,1.3594300101246886,,,[1.9845819723510634],"[19.366155296523168, 1]",1,20,2.86433142359864,0.6208666951484788,0.4421747418704813,10.005002501250624,2.7013506753376686,0.1573900589496601,good,False,True,False,False,8.681429092346063
PT1,2.1425872813504405,11.839783511288696,0.0,0.0,,,[2.1425872813504405],"[11.839783511288696, 1]",1,20,2.172610829734668,0.8729101940548597,0.968750291962446,7.103551775887944,1.9009504752376187,0.1775752369922948,good,True,False,False,False,0.0
PT1+Td,2.7335524625284697,44.39050643084642,0.0,4.910398655970113,,,[2.7335524625284697],"[44.39050643084642, 1]",1,20,0.8507438962970549,0.5240518944537579,0.9759336159076584,16.608304152076037,5.9029514757378685,0.5112743735518004,good,False,True,False,False,0.0
PT1,2.689757060285661,15.409079192619522,0.0,0.0,,,[2.689757060285661],"[15.409079192619522, 1]",1,20,1.2509184075758035,0.2401219718775749,0.7143087078476635,13.806903451725862,3.601800900450225,0.1266333152316532,good,True,False,False,False,0.0
PT2+Td,1.6161407553126392,14.886846960915944,8.463096463072997,4.913768161134455,,,[1.6161407553126392],[125.98882186  23.34994342   1.        ],1,20,1.503767936374074,0.0537611082382874,0.7112129292815742,26.11305652826413,11.50575287643822,0.0271078932884908,good,False,False,False,True,7.337273232352118
PT2+Td,2.4759761186343265,44.26789230557067,1.8027738454583635,2.2057235474292467,,,[2.4759761186343265],[79.80499844 46.07066615  1.        ],1,20,1.66889811721528,0.911486422722908,0.0239254017240412,13.806903451725862,5.302651325662831,0.9287240984919838,good,False,False,False,True,0.0
PT1,2.192329992198504,40.66026478140913,0.0,0.0,,,[2.1923299921985038],"[40.66026478140913, 1]",1,20,2.8482052985401007,0.0938207060172193,0.6754839658372761,36.118059029514754,6.3031515757878935,0.0217851594509434,good,True,False,False,False,7.49424102739805
PT1,2.281736810460972,33.23216489453181,0.0,0.0,,,[2.2817368104609717],"[33.23216489453181, 1]",1,20,2.1244966241231467,0.6215210152758831,0.379885022361203,12.906453226613303,4.102051025512756,0.3014683899027684,good,True,False,False,False,0.0
PT1,1.7104383817234,49.2121653243888,0.0,0.0,,,[1.7104383817234],"[49.2121653243888, 1]",1,20,1.6936342662902455,0.2169229228440087,0.3315984991057406,31.515757878939468,10.005002501250624,0.2628909982321338,good,True,False,False,False,7.849033199251229
PT1+Td,1.8605400104884635,24.501656432881624,0.0,2.31490311724244,,,[1.8605400104884633],"[24.501656432881624, 1]",1,20,2.3465417964789794,0.3055027247456574,0.9818667343768182,17.408704352176088,4.502251125562781,0.1301891023106718,good,False,True,False,False,0.0
PT2+Td,2.20989644644584,14.658560231847604,2.428769562141952,2.9147301072975336,,,[2.20989644644584],[35.60226492 17.08732979  1.        ],1,20,1.0399263688318146,0.2544592392411434,0.5191616741398088,14.707353676838418,5.702851425712856,0.3774229520984008,good,False,False,False,True,0.0
PT1+Td,2.284763850750267,47.18887578014975,0.0,3.843642003158799,,,[2.284763850750267],"[47.18887578014975, 1]",1,20,2.041344733588692,0.2980932127109919,0.6149895407734728,22.01100550275137,6.603301650825412,0.2472217973262979,good,False,True,False,False,6.8492744529997
PT1+Td,1.4517626213043768,1.4013522811232932,0.0,1.2497635114640897,,,[1.4517626213043768],"[1.4013522811232932, 1]",1,20,0.5091847417440951,0.5363724362036683,0.9058408140377692,7.503751875937969,2.0010005002501248,0.0499227985102903,good,False,True,False,False,0.0
PT1,1.7085672403195549,4.946982800348694,0.0,0.0,,,[1.7085672403195549],"[4.946982800348694, 1]",1,20,1.232994275056278,0.555351206136317,0.6731403170667652,7.403701850925462,2.0010005002501248,0.0924553945510871,good,True,False,False,False,0.0
PT1,1.2829210043571468,12.676700128637323,0.0,0.0,,,[1.2829210043571468],"[12.676700128637325, 1]",1,20,1.1618664665883305,0.963491108646044,0.8428090481382952,9.704852426213106,3.4017008504252124,0.3627842794417466,good,True,False,False,False,8.542545069636036
PT1,2.6895943805929243,14.357534536074192,0.0,0.0,,,[2.6895943805929243],"[14.357534536074192, 1]",1,20,1.4880591772131877,0.7416996455615426,0.2804619469050236,7.303651825912956,2.301150575287644,0.2608914192470976,good,True,False,False,False,0.0
PT1,1.2981395304247667,10.912566037159165,0.0,0.0,,,[1.2981395304247667],"[10.912566037159165, 1]",1,20,1.366069083087215,0.8473477278767344,0.7491939185119456,9.404702351175589,3.1015507753876936,0.282158726557782,good,True,False,False,False,9.210440366976517
PT1+Td,1.892342521288794,24.66329951515049,0.0,1.275336594551677,,,[1.892342521288794],"[24.663299515150495, 1]",1,20,2.358011244141593,0.9326720029103186,0.0547388372080151,9.90495247623812,3.2016008004002,0.312431645304816,good,False,True,False,False,9.196843244877378
PT1,1.1600945923128665,41.65432044584983,0.0,0.0,,,[1.1600945923128665],"[41.65432044584983, 1]",1,20,0.6351976635233876,0.9212487818425646,0.0487063122540077,19.009504752376188,7.20360180090045,0.6904415855309675,good,True,False,False,False,8.420112645767725
PT1+Td,0.9765798086723844,4.0719649904440605,0.0,4.018336076326203,,,[0.9765798086723844],"[4.0719649904440605, 1]",1,20,1.9963798131127768,0.9889208496335602,0.0458099607359142,6.003001500750375,1.7008504252126062,0.0802418217982515,good,False,True,False,False,0.0
PT1,1.239076415618968,49.23542513966932,0.0,0.0,,,[1.239076415618968],"[49.23542513966932, 1]",1,20,2.502282466832868,0.8779085904440136,0.5519567948688723,19.009504752376188,6.503251625812906,0.4357971645822272,good,True,False,False,False,7.975396439061303
