type,K,T1,T2,Td,zeta,omega_n,num,den,sprunghoehe_target,sprungzeit_target,Kp,Ki,Kd,Tu,Tg,Overshoot,Label,ISE,SSE,SettlingTime,RiseTime
PT1+Td,1.4163909356288502,35.98624994477348,,0.7102846362727206,,,[1.4163909356288502],"[35.98624994477348, 1]",1,20,2.6649367567781126,0.8979889867842724,0.5364794253045919,14.707353676838418,4.8024012006003,199.0,good,-51.18696157593494,199.0,0.1302558312388585,0.0891396636749535
Osc2,1.386846894576644,,,,0.5968734066878045,0.7410746872715153,[0.7616447927363895],"[1, 0.8846555464036974, 0.5491916921145742]",1,20,1.534820292499694,0.5127564948933728,0.6794796099564776,2.6013006503251623,1.1005502751375686,199.0,good,6.04054017024584,199.0,0.5834000449113066,0.4723629819746181
PT1,2.4123694758046392,36.16617831539818,,,,,[2.4123694758046392],"[36.16617831539818, 1]",1,20,1.6760276246783223,0.7145661650759735,0.3103926779383668,12.706353176588294,4.202101050525262,199.0,good,-38.691697385060095,199.0,0.14121117409767608,0.09894242182898132
PT2,1.1481763133429972,1.0020167388247885,6.373639889906114,,,,[1.1481763133429972],[6.38649386 7.37565663 1.        ],1,20,1.1366856919661357,0.3613011636066671,0.3855285936538107,11.605802901450724,4.202101050525262,0.137898267420241,good,,,,
PT1,0.961016122480933,3.365665635292562,,,,,[0.961016122480933],"[3.365665635292562, 1]",1,20,1.4659119857809206,0.3799428956952253,0.2390217265571392,134.8674337168584,2.6013006503251623,199.0,good,13.16829622218144,199.0,0.35241621934526096,0.22135822956293838
PT1,0.5492385643447513,10.910917609999148,,,,,[0.5492385643447513],"[10.910917609999148, 1]",1,20,2.765807013090812,0.3185577756675335,0.9827933136552148,30.61530765382691,6.703351675837919,199.0,good,29.39131432260048,199.0,0.16351239211332064,0.092135463926861
PT1+Td,2.2659889363080765,42.89802918575532,,0.3439233623244245,,,[2.2659889363080765],"[42.89802918575532, 1]",1,20,1.8306297046785975,0.399623452097603,0.3839228380764872,18.609304652326163,5.9029514757378685,199.0,good,-83.44445377309698,199.0,0.11662248233120975,0.0780550379330448
PT1,1.7635089799715922,45.000084080234345,,,,,[1.7635089799715922],"[45.000084080234345, 1]",1,20,0.8718732598534558,0.3549441119439148,0.9303494547837828,25.31265632816408,9.104552276138069,199.0,good,0.7821336673516157,199.0,0.07172503905331203,0.030107210417407923
PT1+Td,2.950069853367217,11.941198173834064,,0.6277649469662478,,,[2.950069853367217],"[11.941198173834065, 1]",1,20,0.6375841243921472,0.6808209969781006,0.9829882709538188,7.903951975987994,2.6013006503251623,199.0,good,-10.643490944715753,199.0,0.3249928393322743,0.11002147642132593
PT1+Td,2.5168920469987937,11.224730048362357,,3.6807580812722898,,,[2.5168920469987937],"[11.224730048362357, 1]",1,20,1.618928824302895,0.6062102111033015,0.0895299293844582,7.003501750875437,2.0010005002501248,199.0,good,-10.673534430967521,199.0,0.35028759762382267,0.2616219088195445
Osc2,1.939164971235095,,,,0.5482305990608378,0.913714088746962,[1.6189573224568066],"[1, 1.001852044488149, 0.834873435974691]",1,20,0.6615427328886629,0.7978596031919316,0.363446752064254,2.7013506753376686,1.1005502751375686,199.0,good,0.07285817315709393,199.0,0.6208313706650657,0.5004409222009094
PT1,0.8697872129129748,38.69583939453634,,,,,[0.8697872129129748],"[38.69583939453634, 1]",1,20,1.9700652655205484,0.5041758801088629,0.5497678997459072,27.113556778389192,9.404702351175589,199.0,good,-161.57894050629383,199.0,0.059022344221959615,0.03806728269722942
Osc2,2.403574543575401,,,,0.746547486025066,1.0165777725381953,[2.48392692416612],"[1, 1.5178471608747022, 1.0334303676187186]",1,20,2.945728072990052,0.3835957745199323,0.9706259472056964,0.9004502251125562,0.400200100050025,199.0,good,14.652540129258112,199.0,1.0048809624569635,0.5762106616037925
Osc2,1.2502658835302751,,,,0.7950536633904157,0.6158732527239333,[0.47422567886266664],"[1, 0.9793045715246691, 0.3792998634207579]",1,20,2.8672347135932474,0.7125352176518903,0.7899143229602886,2.6013006503251623,1.1005502751375686,199.0,good,4.523470932500029,199.0,0.5838117096638052,0.493665241868317
PT1,2.9312653606522168,15.66682883167686,,,,,[2.9312653606522168],"[15.66682883167686, 1]",1,20,2.0507469255156874,0.5248229688085209,0.8062185844834052,8.504252126063031,2.101050525262631,199.0,good,-14.864114637098274,199.0,0.3944783404691802,0.20759127697226823
PT1+Td,2.1419481391586146,48.108743779423634,,1.6639709972916217,,,[2.1419481391586146],"[48.108743779423634, 1]",1,20,0.911176529926132,0.9995928744862272,0.6763153456665525,14.307153576788393,5.202601300650325,199.0,good,49.09976763455404,199.0,0.08607315035363462,0.04851577215970793
PT1+Td,0.9427060405767196,20.32596875048045,,2.5299145603376574,,,[0.9427060405767197],"[20.32596875048045, 1]",1,20,1.298979423878336,0.4057003862314228,0.9015540377354884,21.810905452726363,7.603801900950475,199.0,good,-81.15802140095039,199.0,0.09929809095590829,0.04819809565793943
PT1,0.7414673224803404,18.869921935865765,,,,,[0.7414673224803404],"[18.869921935865765, 1]",1,20,0.7659762703402648,0.1984687293300348,0.2204628419898119,36.01800900450225,13.30665332666333,199.0,good,-113.4230574012439,199.0,0.04027789310211684,0.025752646885431274
PT2,1.45840227341765,14.645323327037657,23.101093539883934,,,,[1.45840227341765],[338.3229841   37.74641687   1.        ],1,20,0.9885435539640054,0.0229050799551368,0.6295510176467503,68.9344672336168,27.113556778389192,0.0,good,,,,
PT1+Td,1.2362597178531736,27.042419925343918,,1.3561440720604925,,,[1.2362597178531736],"[27.042419925343914, 1]",1,20,0.8500075128774869,0.6290919909188349,0.7725996246619947,17.90895447723862,6.603301650825412,199.0,good,-74.56366032822518,199.0,0.08086177209422338,0.03925050951768213
Osc2,1.146483232353706,,,,0.506142020675193,1.1242837013858644,[1.4491706744009778],"[1, 1.1380944488632534, 1.2640138412018995]",1,20,1.011656151321656,0.1304524290175799,0.7243108375651305,1.5007503751875937,1.200600300150075,199.0,good,168.69808779144466,199.0,0.6100689945706329,0.41747019288621956
Osc2,1.8231646943339237,,,,0.6109376003045106,0.75653779531367,[1.0434872840595892],"[1, 0.9243947704171972, 0.5723494357380685]",1,20,0.9789832880453844,0.9903962596466744,0.8454874319064386,3.001500750375188,1.0005002501250624,199.0,good,-0.1807852517784048,199.0,0.6689165943195098,0.5029503825558426
Osc2,0.5078222579433642,,,,0.7875856399445238,0.5334666280638602,[0.14451943175971138],"[1, 0.8403013113054453, 0.284586643257825]",1,20,2.6668446148945213,0.9877967051124158,0.6647122556989157,5.302651325662831,2.40120060030015,199.0,good,3.9655288220869687,199.0,0.21082840840689837,0.18594195932601876
PT1+Td,2.9039599831630087,28.453738411512884,,2.9964936289171757,,,[2.9039599831630087],"[28.453738411512884, 1]",1,20,0.8002162538858588,0.2051313564272515,0.9644300877266648,20.310155077538766,6.503251625812906,199.0,good,-79.99882889992838,199.0,0.15934448956747452,0.05655209010263461
PT2+Td,2.976020900567346,16.40568574868777,5.986093051323881,0.7506805743211631,,,[2.976020900567346],[98.20596146 22.3917788   1.        ],1,20,1.60925725609434,0.0376162196241394,0.6719850483948093,15.20760380190095,6.803401700850425,0.0697038636574605,good,,,,
PT2+Td,0.7797738847449336,8.233680274795248,44.37606762540203,2.2281643155194337,,,[0.7797738847449336],[365.37835268  52.6097479    1.        ],1,20,2.599504241610651,0.2047328211583391,0.2780845597067455,48.12406203101551,18.90945472736368,0.4474059310411792,good,,,,
PT1+Td,1.314514948512131,36.90778039562117,,4.3309571162785945,,,[1.314514948512131],"[36.907780395621174, 1]",1,20,2.4492986809645187,0.2638963269469285,0.9529960632022608,27.91395697848924,8.104052026013006,199.0,good,-146.78434992147854,199.0,0.11346472111243805,0.06447618246114298
PT1+Td,2.716739023425778,31.1287043071531,,4.172519191844326,,,[2.716739023425778],"[31.1287043071531, 1]",1,20,0.8258934762008356,0.4380729425317021,0.3468295252157263,14.807403701850925,5.202601300650325,199.0,good,-49.905066378994206,199.0,0.11015795211863488,0.0667877710479126
PT1+Td,2.237926417520658,28.391489822480214,,1.1888322849350104,,,[2.237926417520658],"[28.391489822480214, 1]",1,20,2.893474790843448,0.3978783278232545,0.1502639775066215,13.706853426713357,3.601800900450225,199.0,good,-46.16000146941969,199.0,0.22070949551200908,0.16503279074082478
PT1+Td,0.7222457136419655,27.185311075925974,,2.8749034560238207,,,[0.7222457136419655],"[27.185311075925974, 1]",1,20,2.6281511000712223,0.7843317287481214,0.6776977735868994,19.80990495247624,6.803401700850425,199.0,good,-80.33076128585851,199.0,0.09060495948165845,0.05929880496403331
PT1,2.8698494950156643,34.36557604834544,,,,,[2.8698494950156643],"[34.36557604834544, 1]",1,20,2.9002026555345357,0.3995089319371157,0.5721982532853594,13.30665332666333,3.4017008504252124,199.0,good,-46.54105445084135,199.0,0.2519477228297887,0.1629600902182038
Osc2,2.742637486885575,,,,0.7981872277711561,1.22291584266307,[4.101677876284457],"[1, 1.9522316125053263, 1.4955231582363264]",1,20,1.6048376837875653,0.1474667980934287,0.4841788170810515,1.0005002501250624,0.5002501250625312,199.0,good,55.640163075560196,199.0,0.9094934024528096,0.547771602840146
PT1+Td,0.8492881556555466,21.45580439772347,,0.3536531969064269,,,[0.8492881556555466],"[21.45580439772347, 1]",1,20,1.1111734690293282,0.2870190102185947,0.868193537337637,28.71435717858929,10.205102551275637,199.0,good,-123.9121403935498,199.0,0.076281464192616,0.03498509929338757
PT1+Td,1.109526737793904,38.91611351386613,,4.395995173699824,,,[1.109526737793904],"[38.91611351386613, 1]",1,20,1.5410512592630436,0.8886188287768155,0.0263369230308764,18.309154577288645,6.703351675837919,199.0,good,-111.47338963150446,199.0,0.05533142625978786,0.045359831135795836
PT1,1.7231476432752244,19.64479023897719,,,,,[1.7231476432752244],"[19.64479023897719, 1]",1,20,2.1882754349499445,0.7462954548100289,0.469120994435768,10.605302651325662,3.301650825412706,199.0,good,-25.365790523908494,199.0,0.22212771286787236,0.14717099243520698
PT1,1.4030105271272468,8.48267760491593,,,,,[1.4030105271272468],"[8.48267760491593, 1]",1,20,1.6922227128209817,0.8081777735060887,0.7277835163277406,8.004002001000499,2.40120060030015,199.0,good,-10.574099228794154,199.0,0.32933407664032327,0.17893697392898067
PT2,2.764949472011985,4.779804285402753,2.7935950580963054,,,,[2.764949472011985],[13.35283763  7.57339934  1.        ],1,20,1.3979907186327805,0.8059008083338257,0.7744406270117928,5.60280140070035,2.101050525262631,0.5573278595827985,good,,,,
PT2+Td,2.666348472834442,1.914103163406724,16.812572749483415,2.014159093796361,,,[2.666348472834442],[32.18099868 18.72667591  1.        ],1,20,2.9381717179369504,0.7403407624493559,0.8668455301307498,7.103551775887944,2.7013506753376686,0.4196587702047637,good,,,,
PT1+Td,1.069340336883092,21.066021597862026,,3.348720287907568,,,[1.069340336883092],"[21.066021597862026, 1]",1,20,1.4055166067190663,0.8590009008983889,0.9344283739835004,14.207103551775887,5.102551275637818,199.0,good,-41.13426051097629,199.0,0.1235784586850751,0.0650405153810142
PT2,2.2215439730847035,48.81910012455528,45.01859578589346,,,,[2.2215439730847035],[2.19776734e+03 9.38376959e+01 1.00000000e+00],1,20,2.26342327554073,0.0228839357759115,0.528925235236893,68.33416708354177,29.914957478739368,0.2402158562038764,good,,,,
Osc2,2.91006014117348,,,,0.6642910940262688,1.6723335687295091,[8.138563931233483],"[1, 2.22183259189636, 2.796699565099576]",1,20,1.226337766424504,0.8894124339320066,0.2881775487684805,0.80040020010005,0.400200100050025,199.0,good,0.9750025856029267,199.0,1.008404583056322,0.5743677497344302
PT1+Td,0.6607776937453442,29.10084943307726,,3.1736517189451927,,,[0.6607776937453442],"[29.10084943307726, 1]",1,20,2.782202380069889,0.9243883862883456,0.6469617302507686,19.80990495247624,6.903451725862931,199.0,good,-80.8863379825396,199.0,0.08224298095543475,0.05529197066188442
PT1+Td,2.5537304160558456,46.66678338013998,,2.346193056107969,,,[2.5537304160558456],"[46.66678338013998, 1]",1,20,1.7022109632941862,0.1740633248161889,0.141059158533769,26.41320660330165,7.603801900950475,199.0,good,-158.8973839055526,199.0,0.09867894739553534,0.07270926350123347
PT2+Td,1.5279086365131072,16.49775662865642,41.16258340323336,1.3520006243981724,,,[1.5279086365131072],[679.09028319  57.66034003   1.        ],1,20,2.0235479420958216,0.165695463069721,0.0865764656161844,44.922461230615305,18.10905452726363,0.723927818991448,good,,,,
PT1,2.618285880762767,22.370512526082628,,,,,[2.618285880762767],"[22.370512526082628, 1]",1,20,2.2039771362351663,0.4765644148053459,0.4624950702247409,10.805402701350674,3.001500750375188,199.0,good,-27.80224384417886,199.0,0.27246582708299066,0.17540206748360124
PT1,0.8058722269158215,42.75514620636834,,,,,[0.8058722269158215],"[42.75514620636834, 1]",1,20,0.7921191938842924,0.3682623132427753,0.174760145245141,36.51825912956478,14.10705352676338,199.0,good,504.6616150216146,199.0,0.021167466336489277,0.014803742652951219
Osc2,2.380247303524092,,,,0.5169207133372121,1.2428134519775793,[3.676494939253214],"[1, 1.2848720322826666, 1.5445852764164267]",1,20,1.928318185571015,0.7103717221034367,0.6958189604293133,0.80040020010005,0.400200100050025,199.0,good,2.7398544517220143,199.0,1.0125462532912386,0.5641612450865697
PT1+Td,1.4667275903284027,33.075314691736835,,4.3656252576203896,,,[1.4667275903284027],"[33.075314691736835, 1]",1,20,1.9981060781154552,0.9885660819437568,0.3921620970199819,13.506753376688344,4.702351175587793,199.0,good,-42.036076659864,199.0,0.11724731047460989,0.08247853184760093
PT2+Td,1.7723758370914178,1.4468344919998244,10.522457259395562,2.7135745289901565,,,[1.7723758370914178],[15.2242541  11.96929175  1.        ],1,20,2.409754220773173,0.4809324490870151,0.967404460493863,7.903951975987994,2.901450725362681,0.1875177776128002,good,,,,
PT1,1.2234532390533368,31.755227252492443,,,,,[1.2234532390533368],"[31.755227252492443, 1]",1,20,1.757662949029895,0.5444263000862085,0.7895653979713398,19.80990495247624,6.703351675837919,199.0,good,-82.27717353911899,199.0,0.09889113693307892,0.05651004156864065
PT1+Td,1.0578147052823377,26.28669418569133,,4.703002476252372,,,[1.0578147052823377],"[26.28669418569133, 1]",1,20,1.16354913481117,0.4185305564832814,0.538044749058845,22.811405702851424,8.104052026013006,199.0,good,-106.81942414607119,199.0,0.07126036153831046,0.04099701955746354
PT1+Td,0.5724241487464433,3.096954057767737,,3.5703173823806678,,,[0.5724241487464433],"[3.0969540577677375, 1]",1,20,1.4378888021108125,0.4900333567496111,0.5047323634325837,23.611805902951478,3.8019009504752375,199.0,good,18.053758734089076,199.0,0.2675560373725829,0.1433643492262885
Osc2,1.475025577932339,,,,0.7287741055576654,0.8168513534627597,[0.9842051139160249],"[1, 1.1906002289867823, 0.6672461336539424]",1,20,1.8435216947504711,0.8291004663310475,0.9033708811859272,2.40120060030015,0.9004502251125562,199.0,good,1.4274992304136258,199.0,0.7294037607195583,0.5537253888748269
Osc2,0.6371957691808354,,,,0.6627973018827942,1.793558841521083,[2.0497653243039444],"[1, 2.377531921856408, 3.2168533179984493]",1,20,0.9418788153749132,0.1074344150491081,0.3912602474851047,1.4007003501750874,12.506253126563282,199.0,good,628.279833439736,199.0,0.4177234157004672,0.2716042270007994
PT1,1.725081132435156,37.14286730600606,,,,,[1.725081132435156],"[37.14286730600606, 1]",1,20,1.6019746045852634,0.6537876529834398,0.4552591433585838,16.30815407703852,5.60280140070035,199.0,good,-60.273797913689364,199.0,0.10192732495841514,0.06660817058862109
PT1+Td,2.865539052775421,36.47541990889712,,0.1977404756940681,,,[2.865539052775421],"[36.47541990889712, 1]",1,20,1.1042445961170742,0.4550652408196515,0.2532390674512311,14.90745372686343,5.102551275637818,199.0,good,-51.484708296174816,199.0,0.11407209794286026,0.07747879786759519
Osc2,1.214906603578068,,,,0.7436752198373752,1.5974804797029816,[3.1003734754563164],"[1, 2.376013293858061, 2.551943883032068]",1,20,2.7601775867268272,0.425196514510849,0.4130313770374425,0.9004502251125562,0.5002501250625312,199.0,good,26.156127834727428,199.0,0.9239135400883343,0.6222841118667015
Osc2,1.2029263897697282,,,,0.7210371545854546,1.459022089159342,[2.560724086912579],"[1, 2.1040182712895548, 2.1287454566548907]",1,20,2.5764467651920486,0.051405914584324,0.8223544583138331,0.9004502251125562,0.5002501250625312,199.0,good,1211.5188835254658,199.0,0.830862538364348,0.46300609520314884
PT1+Td,0.8072071749966843,23.84836049322146,,4.404644986850142,,,[0.8072071749966843],"[23.84836049322146, 1]",1,20,2.2476620313655267,0.3209027521412337,0.1879563477077571,27.313656828414207,8.604302151075537,199.0,good,-107.01095394410723,199.0,0.08205850403063909,0.0607131463527663
PT1+Td,1.417345056289751,13.67956508723854,,0.486082570854604,,,[1.417345056289751],"[13.67956508723854, 1]",1,20,2.75022806940889,0.947879021770778,0.0235684176824689,8.204102051025512,2.501250625312656,199.0,good,-15.416759687535087,199.0,0.2803289546332709,0.2212633658869564
PT1,1.121614748984732,42.12852890998651,,,,,[1.1216147489847321],"[42.12852890998651, 1]",1,20,0.93684219758661,0.0770623712030886,0.7674519021970797,67.83391695847924,22.71135567783892,199.0,good,-473.06733041150693,199.0,0.04394550773573126,0.019203144484219416
Osc2,2.6664524964004843,,,,0.7436826723042771,1.333096203715518,[4.738674023906316],"[1, 1.9828010944356869, 1.777145488360726]",1,20,2.37984577698741,0.0576200551619651,0.431415430283712,0.7003501750875437,0.400200100050025,199.0,good,469.84077307607106,199.0,0.9853978817365052,0.5591317858279081
PT1+Td,1.650257961936011,10.367231312691564,,2.650856512247339,,,[1.650257961936011],"[10.367231312691564, 1]",1,20,1.0243135240862102,0.740377688839187,0.6315778736324061,8.704352176088044,3.001500750375188,199.0,good,-14.082789109492499,199.0,0.24697352960141458,0.12896215061140912
PT1+Td,1.6780110483446158,43.06995020176885,,4.065812679818869,,,[1.6780110483446158],"[43.06995020176885, 1]",1,20,1.5145479756105669,0.4543435641426429,0.4149279146752594,21.31065532766383,7.303651825912956,199.0,good,-114.50088065195087,199.0,0.07869579437700355,0.05117096843430305
PT1+Td,1.3191822916000926,34.67593066358606,,2.5152334478918905,,,[1.3191822916000926],"[34.67593066358606, 1]",1,20,0.7330167787839632,0.6958169379931619,0.2542317907941126,18.509254627313656,7.003501750875437,199.0,good,-196.0562942871419,199.0,0.04856470706676614,0.03307689583258316
PT2,1.4800904662059398,43.758079604537095,5.024675367166441,,,,[1.4800904662059398],[219.8701447   48.78275497   1.        ],1,20,2.627161552241851,0.0642098650575983,0.6486533161295244,36.21810905452726,13.406703351675835,0.0364348822179909,good,,,,
PT1+Td,1.8970912977260683,19.103200075058044,,1.7441724651456718,,,[1.8970912977260683],"[19.103200075058044, 1]",1,20,2.2837242921293357,0.3418078096282619,0.1991336926048109,13.806903451725862,3.601800900450225,199.0,good,-35.64865259389817,199.0,0.22332847620270277,0.1610125347539565
PT1,1.736191574944129,12.380735256465044,,,,,[1.736191574944129],"[12.380735256465043, 1]",1,20,2.792625376728215,0.5608756029245493,0.6203846296051474,9.30465232616308,2.2011005502751373,199.0,good,-14.216490189148015,199.0,0.36989288922456215,0.22618199661765356
PT1+Td,1.0039683838424986,39.58326655601528,,2.073018404231815,,,[1.0039683838424986],"[39.58326655601528, 1]",1,20,2.246642254373856,0.8352164167298277,0.9045263237517414,19.80990495247624,6.903451725862931,199.0,good,-75.1035854068634,199.0,0.08394839621110485,0.05041429181844998
PT1+Td,0.9502155210247248,40.29150041664662,,2.2445869055011918,,,[0.9502155210247247],"[40.29150041664662, 1]",1,20,0.8046434450820659,0.2461755615867398,0.5725338659025501,39.81990995497748,14.90745372686343,199.0,good,-51.14047544407788,199.0,0.033874136972248906,0.01682132823372708
PT1,0.8512676529573899,31.957310138422223,,,,,[0.8512676529573899],"[31.957310138422226, 1]",1,20,1.168990271211073,0.503587238141065,0.4078153687335727,25.81290645322661,9.504752376188094,199.0,good,-51.045170710483376,199.0,0.04637539118131675,0.029370390132406998
PT2+Td,1.6116415995343636,2.5888541346011085,19.525023465307758,3.830584771004133,,,[1.6116415995343636],[50.54743773 22.1138776   1.        ],1,20,1.7995558446037172,0.6946910161277345,0.1393923003027765,13.106553276638316,5.302651325662831,0.6941265806795528,good,,,,
PT1,2.863737831927439,24.71509655372654,,,,,[2.863737831927439],"[24.71509655372654, 1]",1,20,0.7839339243644301,0.2656998983875959,0.4843172053988946,16.50825412706353,5.5027513756878434,199.0,good,-55.552234134669355,199.0,0.14074803653370382,0.07136649888953853
Osc2,2.7482620815183845,,,,0.5940064934993027,1.3869533976549766,[5.286666120949393],"[1, 1.6477186487759532, 1.9236397272666836]",1,20,2.315273549891925,0.0333751500233091,0.9058226580653128,0.5002501250625312,0.2001000500250125,199.0,good,777.8325756270799,199.0,0.9171576638732423,0.2666907194359349
Osc2,0.9302342382955644,,,,0.6856400641780938,1.6555072986215942,[2.5494970846151124],"[1, 2.270164260948425, 2.7407044157893683]",1,20,2.703172140872943,0.5111952601220651,0.4385541042658641,1.0005002501250624,0.5002501250625312,199.0,good,24.400817222548106,199.0,0.8724246190840445,0.6105508556593621
Osc2,0.5256700189626182,,,,0.6746541560207636,1.8875084212559496,[1.8727982897087692],"[1, 2.5468308018490333, 3.5626880403121275]",1,20,2.3259421177330184,0.6038515095271737,0.9992579730685648,1.200600300150075,0.9004502251125562,199.0,good,34.314557340345495,199.0,0.6418323773758998,0.34009668470367765
Osc2,0.7983124198639528,,,,0.8635964599637707,1.4957818627598003,[1.7861149747701137],"[1, 2.5835038431147566, 2.237363380961179]",1,20,0.8257926106501128,0.8743914355340593,0.2058321333189305,44.32216108054027,1.6008004002001,199.0,good,1.647818753533572,199.0,0.4386334172121622,0.35843756198150334
PT1+Td,1.227779366143673,19.5428657589394,,4.770257613232404,,,[1.227779366143673],"[19.542865758939396, 1]",1,20,2.106185681602024,0.6040309470431641,0.8605471334212126,14.507253626813403,4.602301150575287,199.0,good,-41.39885132762258,199.0,0.17387848480866763,0.09897431186412681
Osc2,2.9266817227440387,,,,0.849199416170308,0.3716727283329314,[0.40429361890281335],"[1, 0.6312485278135017, 0.13814061698644503]",1,20,1.6876762165885697,0.3774850665364042,0.6123756191230235,3.701850925462731,1.5007503751875937,199.0,good,0.6612070968771521,199.0,0.40566920540287177,0.3474043465623578
PT2,1.3472979744022224,6.640703977156903,42.05198281581303,,,,[1.3472979744022224],[279.25476953  48.69268679   1.        ],1,20,1.2001885175543532,0.0581103283816596,0.3911982599111659,62.53126563281641,23.31165582791396,0.1646601334360667,good,,,,
PT1+Td,0.98799396928223,43.13135118182039,,3.1888900406546754,,,[0.9879939692822299],"[43.131351181820385, 1]",1,20,2.5118541629342825,0.6778823410569655,0.9954490343051536,22.811405702851424,7.803901950975487,199.0,good,-115.25346115042134,199.0,0.0818477681747279,0.04843461453621697
Osc2,1.8399596483534932,,,,0.5297075796761037,1.139533610103583,[2.3892554032426068],"[1, 1.2072391811350833, 1.298536848555704]",1,20,0.7580319613968483,0.6450149695078714,0.7403830060197742,6.603301650825412,0.7003501750875437,199.0,good,1.150125958065318,199.0,0.7615034336563085,0.4687946503111921
PT1,0.6444175982822407,11.137829173192657,,,,,[0.6444175982822407],"[11.137829173192657, 1]",1,20,0.8599187290092237,0.3160354132099273,0.1362188270773444,23.911955977988992,8.80440220110055,199.0,good,-43.23065913005668,199.0,0.0614167749769854,0.043707435722801245
PT1+Td,1.146227526995532,17.10572714408356,,3.2025099239638046,,,[1.146227526995532],"[17.10572714408356, 1]",1,20,1.0398129688804385,0.7014862920515164,0.9839867191554892,14.007003501750876,5.002501250625312,199.0,good,-37.1109748008909,199.0,0.13593775796438673,0.061802731984742315
PT1+Td,1.4111856260367968,20.08490638171736,,3.275019451259593,,,[1.4111856260367968],"[20.08490638171736, 1]",1,20,2.790172735520886,0.909052473122704,0.8743238746658242,10.805402701350674,3.301650825412706,199.0,good,-25.918132482912046,199.0,0.2355803600940326,0.14309028232649362
PT1+Td,2.9905165829614373,46.60909603984864,,3.598877593916737,,,[2.9905165829614373],"[46.609096039848644, 1]",1,20,1.9909236607042409,0.3691687303386884,0.777082680069772,17.208604302151073,5.102551275637818,199.0,good,-73.86765835934078,199.0,0.16457478861695476,0.09397669806883674
PT1+Td,1.5367655304354475,24.74505436152636,,3.9443535035762753,,,[1.5367655304354475],"[24.745054361526357, 1]",1,20,2.3640871842774915,0.924335663344105,0.3943386661040566,11.405702851425712,3.701850925462731,199.0,good,-30.668248105406953,199.0,0.17550425978402823,0.1232140446176521
Osc2,1.6060300983933782,,,,0.7461946711212563,1.2822091961886637,[2.640410522579333],"[1, 1.9135553389173001, 1.6440604227907785]",1,20,2.852869572773141,0.7985595231956848,0.4543531190555986,1.0005002501250624,0.5002501250625312,199.0,good,4.417759441163865,199.0,1.0399551863048795,0.7493508560961801
PT1+Td,0.7247104817758877,4.262948315943716,,3.893613530157537,,,[0.7247104817758877],"[4.262948315943716, 1]",1,20,0.7660300230606807,0.8636942280474941,0.7105123321827357,8.80440220110055,3.301650825412706,199.0,good,-7.974083820309406,199.0,0.22768756180506536,0.10191765978325631
PT1+Td,1.689192654654074,31.592740564117,,3.482474857110277,,,[1.6891926546540739],"[31.592740564117, 1]",1,20,2.632128738219053,0.797286020801618,0.861795412696113,13.206603301650825,4.102051025512756,199.0,good,-41.43059765009891,199.0,0.1791259293312481,0.10924717892564183
Osc2,0.872151812563768,,,,0.5497042128720602,0.4604545650585981,[0.18491223751129426],"[1, 0.506227628497767, 0.2120184064833028]",1,20,0.9574386321008108,0.8088290636255074,0.2192052586940023,5.9029514757378685,2.7013506753376686,199.0,good,-0.7224731729671738,199.0,0.12258687087355143,0.11130874185230132
PT1,0.8024892320312916,25.523448615606963,,,,,[0.8024892320312916],"[25.523448615606963, 1]",1,20,2.9948663205873225,0.2115759622964726,0.8323244352465187,35.81790895447724,9.104552276138069,199.0,good,-75.24092803010673,199.0,0.11146212806881337,0.06835660045620671
Osc2,0.7059583541503773,,,,0.5675932826646827,1.3138772403833427,[1.2186771302523873],"[1, 1.4914957917751919, 1.7262734027973483]",1,20,1.956093277051232,0.8996764643883188,0.6928057122689036,1.8009004502251125,0.9004502251125562,199.0,good,6.942483303322433,199.0,0.6986814851456052,0.5255133817985488
Osc2,2.78805111854915,,,,0.8370975432977916,0.1514440098002172,[0.06394475565363106],"[1, 0.2535468171018571, 0.022935288104368304]",1,20,1.637128387639308,0.2729608411184181,0.2037628073672427,9.504752376188094,3.901950975487744,199.0,good,-10.822640581450976,199.0,0.06147557507474178,0.05685438896071721
PT1,1.1157516725956835,26.548926244656183,,,,,[1.1157516725956835],"[26.548926244656183, 1]",1,20,2.118616522236928,0.8052855374998368,0.6444489272909351,15.407703851925962,5.202601300650325,199.0,good,-51.83254491990951,199.0,0.11989655168283017,0.07639357273850125
PT1+Td,1.200562204493846,24.42973196869749,,1.8573278381296248,,,[1.200562204493846],"[24.42973196869749, 1]",1,20,1.64417659115204,0.3659759419551848,0.7549844086050224,21.410705352676334,7.003501750875437,199.0,good,-84.0410934783183,199.0,0.11323566871879649,0.06254482567764369
PT1+Td,0.6320195194856131,37.680751925301465,,4.971497227355308,,,[0.6320195194856131],"[37.680751925301465, 1]",1,20,1.5923141947742798,0.9429325196039506,0.921478196780488,23.911955977988992,8.904452226113056,199.0,good,-283.82909876333065,199.0,0.047568343379585196,0.026962822503982218
Osc2,1.617662682409544,,,,0.643894724211129,0.8519601438593326,[1.1741579510409104],"[1, 1.0971452837383575, 0.7258360867248147]",1,20,2.8015252980677534,0.0271354567479117,0.6526681591382348,1.4007003501750874,0.7003501750875437,199.0,good,1197.617856700569,199.0,0.8876796555423955,0.7053152906310364
